Name,
Address,
Account Number,
Disclaimer,The information contained in this file is intended for the personal and confidential use of the recipient(s) named above.  Any unauthorized use is prohibited.
Title,CSV Export Electric Meter(s)
Resource,Electric
Meter Number,
Interval UOM,Minute(s)
Reading Start,10/14/2022 00:00
Reading End,5/13/2023 23:45
Total Duration,212 Days
Total Usage,-432.226699999952
UOM,kWh
Meter Number,Date,Start Time,Duration,Consumption,Generation,Net
"06852723","3/24/2023","8:00 AM","15","0.0000","0.0100","-0.0100"
"06852723","3/24/2023","8:15 AM","15","0.0000","0.0250","-0.0250"
"06852723","3/24/2023","8:30 AM","15","0.0000","0.0650","-0.0650"
"06852723","3/24/2023","8:45 AM","15","0.0000","0.1200","-0.1200"
"06852723","3/24/2023","9:00 AM","15","0.0000","0.1000","-0.1000"
"06852723","3/24/2023","9:15 AM","15","0.0100","0.1300","-0.1200"
"06852723","3/24/2023","9:30 AM","15","0.0000","0.1600","-0.1600"
"06852723","3/24/2023","9:45 AM","15","0.0000","0.1850","-0.1850"
"06852723","3/24/2023","10:00 AM","15","0.0650","0.0650","0.0000"
"06852723","3/24/2023","10:15 AM","15","0.0500","0.0800","-0.0300"
"06852723","3/24/2023","10:30 AM","15","0.0000","0.3750","-0.3750"
"06852723","3/24/2023","10:45 AM","15","0.0000","0.3950","-0.3950"
"06852723","3/24/2023","11:00 AM","15","0.0300","0.1500","-0.1200"
"06852723","3/24/2023","11:15 AM","15","0.0100","0.2050","-0.1950"
"06852723","3/24/2023","11:30 AM","15","0.0000","0.4150","-0.4150"
"06852723","3/24/2023","11:45 AM","15","0.0150","0.3350","-0.3200"
"06852723","3/24/2023","12:00 PM","15","0.0000","0.4400","-0.4400"
"06852723","3/24/2023","12:15 PM","15","0.0000","0.4250","-0.4250"
"06852723","3/24/2023","12:30 PM","15","0.0000","0.4600","-0.4600"
"06852723","3/24/2023","12:45 PM","15","0.0000","0.4850","-0.4850"
"06852723","3/24/2023","1:00 PM","15","0.0000","0.4800","-0.4800"
"06852723","3/24/2023","1:15 PM","15","0.0000","0.5500","-0.5500"
"06852723","3/24/2023","1:30 PM","15","0.0000","0.5600","-0.5600"
"06852723","3/24/2023","1:45 PM","15","0.0000","0.5600","-0.5600"
"06852723","3/24/2023","2:00 PM","15","0.0000","0.5550","-0.5550"
"06852723","3/24/2023","2:15 PM","15","0.0000","0.5400","-0.5400"
"06852723","3/24/2023","2:30 PM","15","0.0000","0.5600","-0.5600"
"06852723","3/24/2023","2:45 PM","15","0.0000","0.5250","-0.5250"
"06852723","3/24/2023","3:00 PM","15","0.0000","0.5350","-0.5350"
"06852723","3/24/2023","3:15 PM","15","0.0000","0.5400","-0.5400"
"06852723","3/24/2023","3:30 PM","15","0.0000","0.5400","-0.5400"
"06852723","3/24/2023","3:45 PM","15","0.0000","0.5400","-0.5400"
"06852723","3/24/2023","4:00 PM","15","0.0000","0.5350","-0.5350"
"06852723","3/24/2023","4:15 PM","15","0.0000","0.5050","-0.5050"
"06852723","3/24/2023","4:30 PM","15","0.0000","0.4800","-0.4800"
"06852723","3/24/2023","4:45 PM","15","0.0000","0.4450","-0.4450"
"06852723","3/24/2023","5:00 PM","15","0.0000","0.4100","-0.4100"
"06852723","3/24/2023","5:15 PM","15","0.0000","0.3750","-0.3750"
"06852723","3/24/2023","5:30 PM","15","0.0000","0.3250","-0.3250"
"06852723","3/24/2023","5:45 PM","15","0.0000","0.2650","-0.2650"
"06852723","3/24/2023","6:00 PM","15","0.0000","0.2050","-0.2050"
"06852723","3/24/2023","6:15 PM","15","0.0000","0.1200","-0.1200"
"06852723","3/24/2023","6:30 PM","15","0.0000","0.0400","-0.0400"
"06852723","3/24/2023","6:45 PM","15","0.0300","0.0000","0.0300"
"06852723","3/24/2023","7:00 PM","15","0.0550","0.0000","0.0550"
"06852723","3/24/2023","7:15 PM","15","0.0450","0.0000","0.0450"
"06852723","3/24/2023","7:30 PM","15","0.0350","0.0000","0.0350"
"06852723","3/24/2023","7:45 PM","15","0.0350","0.0000","0.0350"
"06852723","3/24/2023","8:00 PM","15","0.0350","0.0000","0.0350"
"06852723","3/24/2023","8:15 PM","15","0.0700","0.0000","0.0700"
"06852723","3/24/2023","8:30 PM","15","0.1100","0.0000","0.1100"
"06852723","3/24/2023","8:45 PM","15","0.0800","0.0000","0.0800"
"06852723","3/24/2023","9:00 PM","15","0.0850","0.0000","0.0850"
"06852723","3/24/2023","9:15 PM","15","0.0900","0.0000","0.0900"
"06852723","3/24/2023","9:30 PM","15","0.0700","0.0000","0.0700"
"06852723","3/24/2023","9:45 PM","15","0.0700","0.0000","0.0700"
"06852723","3/24/2023","10:00 PM","15","0.0650","0.0000","0.0650"
"06852723","3/24/2023","10:15 PM","15","0.0650","0.0000","0.0650"
"06852723","3/24/2023","10:30 PM","15","0.0750","0.0000","0.0750"
"06852723","3/24/2023","10:45 PM","15","0.0900","0.0000","0.0900"
"06852723","3/24/2023","11:00 PM","15","0.1000","0.0000","0.1000"
"06852723","3/24/2023","11:15 PM","15","0.0750","0.0000","0.0750"
"06852723","3/24/2023","11:30 PM","15","0.0700","0.0000","0.0700"
"06852723","3/24/2023","11:45 PM","15","0.0450","0.0000","0.0450"
"06852723","3/25/2023","12:00 AM","15","0.0350","0.0000","0.0350"
"06852723","3/25/2023","12:15 AM","15","0.0400","0.0000","0.0400"
"06852723","3/25/2023","12:30 AM","15","0.0350","0.0000","0.0350"
"06852723","3/25/2023","12:45 AM","15","0.0450","0.0000","0.0450"
"06852723","3/25/2023","1:00 AM","15","0.0550","0.0000","0.0550"
"06852723","3/25/2023","1:15 AM","15","0.0550","0.0000","0.0550"
"06852723","3/25/2023","1:30 AM","15","0.0550","0.0000","0.0550"
"06852723","3/25/2023","1:45 AM","15","0.0500","0.0000","0.0500"
"06852723","3/25/2023","2:00 AM","15","0.0350","0.0000","0.0350"
"06852723","3/25/2023","2:15 AM","15","0.0350","0.0000","0.0350"
"06852723","3/25/2023","2:30 AM","15","0.0350","0.0000","0.0350"
"06852723","3/25/2023","2:45 AM","15","0.0350","0.0000","0.0350"
"06852723","3/25/2023","3:00 AM","15","0.0500","0.0000","0.0500"
"06852723","3/25/2023","3:15 AM","15","0.0550","0.0000","0.0550"
"06852723","3/25/2023","3:30 AM","15","0.0550","0.0000","0.0550"
"06852723","3/25/2023","3:45 AM","15","0.0550","0.0000","0.0550"
"06852723","3/25/2023","4:00 AM","15","0.0450","0.0000","0.0450"
"06852723","3/25/2023","4:15 AM","15","0.0350","0.0000","0.0350"
"06852723","3/25/2023","4:30 AM","15","0.0350","0.0000","0.0350"
"06852723","3/25/2023","4:45 AM","15","0.0350","0.0000","0.0350"
"06852723","3/25/2023","5:00 AM","15","0.0350","0.0000","0.0350"
"06852723","3/25/2023","5:15 AM","15","0.0400","0.0000","0.0400"
"06852723","3/25/2023","5:30 AM","15","0.0550","0.0000","0.0550"
"06852723","3/25/2023","5:45 AM","15","0.0550","0.0000","0.0550"
"06852723","3/25/2023","6:00 AM","15","0.0550","0.0000","0.0550"
"06852723","3/25/2023","6:15 AM","15","0.0550","0.0000","0.0550"
"06852723","3/25/2023","6:30 AM","15","0.0350","0.0000","0.0350"
"06852723","3/25/2023","6:45 AM","15","0.0350","0.0000","0.0350"
"06852723","3/25/2023","7:00 AM","15","0.0350","0.0000","0.0350"
"06852723","3/25/2023","7:15 AM","15","0.0250","0.0000","0.0250"
"06852723","3/25/2023","7:30 AM","15","0.0150","0.0000","0.0150"
"06852723","3/25/2023","7:45 AM","15","0.0200","0.0000","0.0200"
"06852723","3/25/2023","8:00 AM","15","0.0550","0.0000","0.0550"
"06852723","3/25/2023","8:15 AM","15","0.1250","0.0000","0.1250"
"06852723","3/25/2023","8:30 AM","15","0.0500","0.0050","0.0450"
"06852723","3/25/2023","8:45 AM","15","0.0200","0.0350","-0.0150"
"06852723","3/25/2023","9:00 AM","15","0.0050","0.0700","-0.0650"
"06852723","3/25/2023","9:15 AM","15","0.0000","0.1700","-0.1700"
"06852723","3/25/2023","9:30 AM","15","0.0000","0.2150","-0.2150"
"06852723","3/25/2023","9:45 AM","15","0.0000","0.2350","-0.2350"
"06852723","3/25/2023","10:00 AM","15","0.0000","0.2550","-0.2550"
"06852723","3/25/2023","10:15 AM","15","0.0000","0.3650","-0.3650"
"06852723","3/25/2023","10:30 AM","15","0.0000","0.3300","-0.3300"
"06852723","3/25/2023","10:45 AM","15","0.0000","0.4500","-0.4500"
"06852723","3/25/2023","11:00 AM","15","0.0000","0.5050","-0.5050"
"06852723","3/25/2023","11:15 AM","15","0.0000","0.3700","-0.3700"
"06852723","3/25/2023","11:30 AM","15","0.0000","0.5400","-0.5400"
"06852723","3/25/2023","11:45 AM","15","0.0000","0.3750","-0.3750"
"06852723","3/25/2023","12:00 PM","15","0.0000","0.3700","-0.3700"
"06852723","3/25/2023","12:15 PM","15","0.0000","0.4300","-0.4300"
"06852723","3/25/2023","12:30 PM","15","0.0000","0.5300","-0.5300"
"06852723","3/25/2023","12:45 PM","15","0.0000","0.5600","-0.5600"
"06852723","3/25/2023","1:00 PM","15","0.0000","0.4650","-0.4650"
"06852723","3/25/2023","1:15 PM","15","0.0000","0.5400","-0.5400"
"06852723","3/25/2023","1:30 PM","15","0.0000","0.5400","-0.5400"
"06852723","3/25/2023","1:45 PM","15","0.0000","0.4650","-0.4650"
"06852723","3/25/2023","2:00 PM","15","0.0000","0.5400","-0.5400"
"06852723","3/25/2023","2:15 PM","15","0.0000","0.5450","-0.5450"
"06852723","3/25/2023","2:30 PM","15","0.0000","0.5300","-0.5300"
"06852723","3/25/2023","2:45 PM","15","0.0000","0.5100","-0.5100"
"06852723","3/25/2023","3:00 PM","15","0.0000","0.3750","-0.3750"
"06852723","3/25/2023","3:15 PM","15","0.0000","0.4100","-0.4100"
"06852723","3/25/2023","3:30 PM","15","0.0000","0.5400","-0.5400"
"06852723","3/25/2023","3:45 PM","15","0.0000","0.5350","-0.5350"
"06852723","3/25/2023","4:00 PM","15","0.0000","0.4850","-0.4850"
"06852723","3/25/2023","4:15 PM","15","0.0050","0.4400","-0.4350"
"06852723","3/25/2023","4:30 PM","15","0.0000","0.3900","-0.3900"
"06852723","3/25/2023","4:45 PM","15","0.0000","0.3500","-0.3500"
"06852723","3/25/2023","5:00 PM","15","0.0000","0.3200","-0.3200"
"06852723","3/25/2023","5:15 PM","15","0.0000","0.2650","-0.2650"
"06852723","3/25/2023","5:30 PM","15","0.0000","0.2600","-0.2600"
"06852723","3/25/2023","5:45 PM","15","0.0000","0.2150","-0.2150"
"06852723","3/25/2023","6:00 PM","15","0.0000","0.1850","-0.1850"
"06852723","3/25/2023","6:15 PM","15","0.0000","0.0950","-0.0950"
"06852723","3/25/2023","6:30 PM","15","0.0150","0.0050","0.0100"
"06852723","3/25/2023","6:45 PM","15","0.0750","0.0000","0.0750"
"06852723","3/25/2023","7:00 PM","15","0.1050","0.0000","0.1050"
"06852723","3/25/2023","7:15 PM","15","0.0950","0.0000","0.0950"
"06852723","3/25/2023","7:30 PM","15","0.0800","0.0000","0.0800"
"06852723","3/25/2023","7:45 PM","15","0.0850","0.0000","0.0850"
"06852723","3/25/2023","8:00 PM","15","0.0850","0.0000","0.0850"
"06852723","3/25/2023","8:15 PM","15","0.0950","0.0000","0.0950"
"06852723","3/25/2023","8:30 PM","15","0.0800","0.0000","0.0800"
"06852723","3/25/2023","8:45 PM","15","0.0800","0.0000","0.0800"
"06852723","3/25/2023","9:00 PM","15","0.0800","0.0000","0.0800"
"06852723","3/25/2023","9:15 PM","15","0.0850","0.0000","0.0850"
"06852723","3/25/2023","9:30 PM","15","0.0850","0.0000","0.0850"
"06852723","3/25/2023","9:45 PM","15","0.0800","0.0000","0.0800"
"06852723","3/25/2023","10:00 PM","15","0.0800","0.0000","0.0800"
"06852723","3/25/2023","10:15 PM","15","0.0800","0.0000","0.0800"
"06852723","3/25/2023","10:30 PM","15","0.0650","0.0000","0.0650"
"06852723","3/25/2023","10:45 PM","15","0.0700","0.0000","0.0700"
"06852723","3/25/2023","11:00 PM","15","0.1800","0.0000","0.1800"
"06852723","3/25/2023","11:15 PM","15","0.2800","0.0000","0.2800"
"06852723","3/25/2023","11:30 PM","15","0.1850","0.0000","0.1850"
"06852723","3/25/2023","11:45 PM","15","0.0750","0.0000","0.0750"
"06852723","3/26/2023","12:00 AM","15","0.0850","0.0000","0.0850"
"06852723","3/26/2023","12:15 AM","15","0.2400","0.0000","0.2400"
"06852723","3/26/2023","12:30 AM","15","0.1650","0.0000","0.1650"
"06852723","3/26/2023","12:45 AM","15","0.1250","0.0000","0.1250"
"06852723","3/26/2023","1:00 AM","15","0.0950","0.0000","0.0950"
"06852723","3/26/2023","1:15 AM","15","0.0550","0.0000","0.0550"
"06852723","3/26/2023","1:30 AM","15","0.0550","0.0000","0.0550"
"06852723","3/26/2023","1:45 AM","15","0.0550","0.0000","0.0550"
"06852723","3/26/2023","2:00 AM","15","0.0400","0.0000","0.0400"
"06852723","3/26/2023","2:15 AM","15","0.0350","0.0000","0.0350"
"06852723","3/26/2023","2:30 AM","15","0.0350","0.0000","0.0350"
"06852723","3/26/2023","2:45 AM","15","0.0350","0.0000","0.0350"
"06852723","3/26/2023","3:00 AM","15","0.0500","0.0000","0.0500"
"06852723","3/26/2023","3:15 AM","15","0.0550","0.0000","0.0550"
"06852723","3/26/2023","3:30 AM","15","0.0550","0.0000","0.0550"
"06852723","3/26/2023","3:45 AM","15","0.0550","0.0000","0.0550"
"06852723","3/26/2023","4:00 AM","15","0.0450","0.0000","0.0450"
"06852723","3/26/2023","4:15 AM","15","0.0350","0.0000","0.0350"
"06852723","3/26/2023","4:30 AM","15","0.0350","0.0000","0.0350"
"06852723","3/26/2023","4:45 AM","15","0.0350","0.0000","0.0350"
"06852723","3/26/2023","5:00 AM","15","0.0350","0.0000","0.0350"
"06852723","3/26/2023","5:15 AM","15","0.0550","0.0000","0.0550"
"06852723","3/26/2023","5:30 AM","15","0.0550","0.0000","0.0550"
"06852723","3/26/2023","5:45 AM","15","0.0550","0.0000","0.0550"
"06852723","3/26/2023","6:00 AM","15","0.0500","0.0000","0.0500"
"06852723","3/26/2023","6:15 AM","15","0.0350","0.0000","0.0350"
"06852723","3/26/2023","6:30 AM","15","0.0350","0.0000","0.0350"
"06852723","3/26/2023","6:45 AM","15","0.0350","0.0000","0.0350"
"06852723","3/26/2023","7:00 AM","15","0.0300","0.0000","0.0300"
"06852723","3/26/2023","7:15 AM","15","0.0400","0.0000","0.0400"
"06852723","3/26/2023","7:30 AM","15","0.0400","0.0000","0.0400"
"06852723","3/26/2023","7:45 AM","15","0.0300","0.0000","0.0300"
"06852723","3/26/2023","8:00 AM","15","0.0250","0.0000","0.0250"
"06852723","3/26/2023","8:15 AM","15","0.0050","0.0100","-0.0050"
"06852723","3/26/2023","8:30 AM","15","0.0000","0.0450","-0.0450"
"06852723","3/26/2023","8:45 AM","15","0.0000","0.0850","-0.0850"
"06852723","3/26/2023","9:00 AM","15","0.0000","0.1350","-0.1350"
"06852723","3/26/2023","9:15 AM","15","0.0000","0.1850","-0.1850"
"06852723","3/26/2023","9:30 AM","15","0.0000","0.2100","-0.2100"
"06852723","3/26/2023","9:45 AM","15","0.0000","0.2700","-0.2700"
"06852723","3/26/2023","10:00 AM","15","0.0000","0.3250","-0.3250"
"06852723","3/26/2023","10:15 AM","15","0.0000","0.3350","-0.3350"
"06852723","3/26/2023","10:30 AM","15","0.0000","0.3700","-0.3700"
"06852723","3/26/2023","10:45 AM","15","0.0000","0.4400","-0.4400"
"06852723","3/26/2023","11:00 AM","15","0.0000","0.4650","-0.4650"
"06852723","3/26/2023","11:15 AM","15","0.0000","0.5050","-0.5050"
"06852723","3/26/2023","11:30 AM","15","0.0000","0.5350","-0.5350"
"06852723","3/26/2023","11:45 AM","15","0.0000","0.5600","-0.5600"
"06852723","3/26/2023","12:00 PM","15","0.0000","0.5350","-0.5350"
"06852723","3/26/2023","12:15 PM","15","0.0000","0.5100","-0.5100"
"06852723","3/26/2023","12:30 PM","15","0.0000","0.5300","-0.5300"
"06852723","3/26/2023","12:45 PM","15","0.0000","0.5300","-0.5300"
"06852723","3/26/2023","1:00 PM","15","0.0000","0.5300","-0.5300"
"06852723","3/26/2023","1:15 PM","15","0.0000","0.5250","-0.5250"
"06852723","3/26/2023","1:30 PM","15","0.0000","0.4900","-0.4900"
"06852723","3/26/2023","1:45 PM","15","0.0000","0.5550","-0.5550"
"06852723","3/26/2023","2:00 PM","15","0.0000","0.5500","-0.5500"
"06852723","3/26/2023","2:15 PM","15","0.0000","0.5450","-0.5450"
"06852723","3/26/2023","2:30 PM","15","0.0000","0.5500","-0.5500"
"06852723","3/26/2023","2:45 PM","15","0.0000","0.5250","-0.5250"
"06852723","3/26/2023","3:00 PM","15","0.0000","0.5200","-0.5200"
"06852723","3/26/2023","3:15 PM","15","0.0000","0.4800","-0.4800"
"06852723","3/26/2023","3:30 PM","15","0.0000","0.4800","-0.4800"
"06852723","3/26/2023","3:45 PM","15","0.0000","0.5150","-0.5150"
"06852723","3/26/2023","4:00 PM","15","0.0000","0.4850","-0.4850"
"06852723","3/26/2023","4:15 PM","15","0.0000","0.4700","-0.4700"
"06852723","3/26/2023","4:30 PM","15","0.0000","0.5050","-0.5050"
"06852723","3/26/2023","4:45 PM","15","0.0000","0.4650","-0.4650"
"06852723","3/26/2023","5:00 PM","15","0.0100","0.2900","-0.2800"
"06852723","3/26/2023","5:15 PM","15","0.0000","0.2250","-0.2250"
"06852723","3/26/2023","5:30 PM","15","0.0000","0.1750","-0.1750"
"06852723","3/26/2023","5:45 PM","15","0.0150","0.0400","-0.0250"
"06852723","3/26/2023","6:00 PM","15","0.0000","0.1350","-0.1350"
"06852723","3/26/2023","6:15 PM","15","0.0300","0.0300","0.0000"
"06852723","3/26/2023","6:30 PM","15","0.0800","0.0000","0.0800"
"06852723","3/26/2023","6:45 PM","15","0.1400","0.0000","0.1400"
"06852723","3/26/2023","7:00 PM","15","0.3100","0.0000","0.3100"
"06852723","3/26/2023","7:15 PM","15","0.1800","0.0000","0.1800"
"06852723","3/26/2023","7:30 PM","15","0.1650","0.0000","0.1650"
"06852723","3/26/2023","7:45 PM","15","0.2350","0.0000","0.2350"
"06852723","3/26/2023","8:00 PM","15","0.2000","0.0000","0.2000"
"06852723","3/26/2023","8:15 PM","15","0.2050","0.0000","0.2050"
"06852723","3/26/2023","8:30 PM","15","0.1800","0.0000","0.1800"
"06852723","3/26/2023","8:45 PM","15","0.1250","0.0000","0.1250"
"06852723","3/26/2023","9:00 PM","15","0.1150","0.0000","0.1150"
"06852723","3/26/2023","9:15 PM","15","0.1000","0.0000","0.1000"
"06852723","3/26/2023","9:30 PM","15","0.0850","0.0000","0.0850"
"06852723","3/26/2023","9:45 PM","15","0.1050","0.0000","0.1050"
"06852723","3/26/2023","10:00 PM","15","0.0650","0.0000","0.0650"
"06852723","3/26/2023","10:15 PM","15","0.0400","0.0000","0.0400"
"06852723","3/26/2023","10:30 PM","15","0.0500","0.0000","0.0500"
"06852723","3/26/2023","10:45 PM","15","0.0400","0.0000","0.0400"
"06852723","3/26/2023","11:00 PM","15","0.0550","0.0000","0.0550"
"06852723","3/26/2023","11:15 PM","15","0.0600","0.0000","0.0600"
"06852723","3/26/2023","11:30 PM","15","0.0650","0.0000","0.0650"
"06852723","3/26/2023","11:45 PM","15","0.0600","0.0000","0.0600"
"06852723","3/27/2023","12:00 AM","15","0.0500","0.0000","0.0500"
"06852723","3/27/2023","12:15 AM","15","0.0400","0.0000","0.0400"
"06852723","3/27/2023","12:30 AM","15","0.0450","0.0000","0.0450"
"06852723","3/27/2023","12:45 AM","15","0.0400","0.0000","0.0400"
"06852723","3/27/2023","1:00 AM","15","0.0550","0.0000","0.0550"
"06852723","3/27/2023","1:15 AM","15","0.0600","0.0000","0.0600"
"06852723","3/27/2023","1:30 AM","15","0.0650","0.0000","0.0650"
"06852723","3/27/2023","1:45 AM","15","0.0600","0.0000","0.0600"
"06852723","3/27/2023","2:00 AM","15","0.0500","0.0000","0.0500"
"06852723","3/27/2023","2:15 AM","15","0.0400","0.0000","0.0400"
"06852723","3/27/2023","2:30 AM","15","0.0500","0.0000","0.0500"
"06852723","3/27/2023","2:45 AM","15","0.0400","0.0000","0.0400"
"06852723","3/27/2023","3:00 AM","15","0.0550","0.0000","0.0550"
"06852723","3/27/2023","3:15 AM","15","0.0600","0.0000","0.0600"
"06852723","3/27/2023","3:30 AM","15","0.0700","0.0000","0.0700"
"06852723","3/27/2023","3:45 AM","15","0.0600","0.0000","0.0600"
"06852723","3/27/2023","4:00 AM","15","0.0550","0.0000","0.0550"
"06852723","3/27/2023","4:15 AM","15","0.0400","0.0000","0.0400"
"06852723","3/27/2023","4:30 AM","15","0.0400","0.0000","0.0400"
"06852723","3/27/2023","4:45 AM","15","0.0350","0.0000","0.0350"
"06852723","3/27/2023","5:00 AM","15","0.0350","0.0000","0.0350"
"06852723","3/27/2023","5:15 AM","15","0.0450","0.0000","0.0450"
"06852723","3/27/2023","5:30 AM","15","0.0550","0.0000","0.0550"
"06852723","3/27/2023","5:45 AM","15","0.0550","0.0000","0.0550"
"06852723","3/27/2023","6:00 AM","15","0.0700","0.0000","0.0700"
"06852723","3/27/2023","6:15 AM","15","0.0450","0.0000","0.0450"
"06852723","3/27/2023","6:30 AM","15","0.0350","0.0000","0.0350"
"06852723","3/27/2023","6:45 AM","15","0.0350","0.0000","0.0350"
"06852723","3/27/2023","7:00 AM","15","0.0300","0.0000","0.0300"
"06852723","3/27/2023","7:15 AM","15","0.0400","0.0000","0.0400"
"06852723","3/27/2023","7:30 AM","15","0.0400","0.0000","0.0400"
"06852723","3/27/2023","7:45 AM","15","0.0300","0.0000","0.0300"
"06852723","3/27/2023","8:00 AM","15","0.0250","0.0000","0.0250"
"06852723","3/27/2023","8:15 AM","15","0.0000","0.0100","-0.0100"
"06852723","3/27/2023","8:30 AM","15","0.0000","0.0500","-0.0500"
"06852723","3/27/2023","8:45 AM","15","0.0000","0.0900","-0.0900"
"06852723","3/27/2023","9:00 AM","15","0.0000","0.1400","-0.1400"
"06852723","3/27/2023","9:15 AM","15","0.0000","0.1900","-0.1900"
"06852723","3/27/2023","9:30 AM","15","0.0000","0.2300","-0.2300"
"06852723","3/27/2023","9:45 AM","15","0.0000","0.2950","-0.2950"
"06852723","3/27/2023","10:00 AM","15","0.0000","0.3650","-0.3650"
"06852723","3/27/2023","10:15 AM","15","0.0000","0.3300","-0.3300"
"06852723","3/27/2023","10:30 AM","15","0.0000","0.1850","-0.1850"
"06852723","3/27/2023","10:45 AM","15","0.0000","0.4350","-0.4350"
"06852723","3/27/2023","11:00 AM","15","0.0000","0.4500","-0.4500"
"06852723","3/27/2023","11:15 AM","15","0.0000","0.5100","-0.5100"
"06852723","3/27/2023","11:30 AM","15","0.0000","0.5200","-0.5200"
"06852723","3/27/2023","11:45 AM","15","0.0000","0.5350","-0.5350"
"06852723","3/27/2023","12:00 PM","15","0.0000","0.5400","-0.5400"
"06852723","3/27/2023","12:15 PM","15","0.0000","0.5050","-0.5050"
"06852723","3/27/2023","12:30 PM","15","0.0000","0.4650","-0.4650"
"06852723","3/27/2023","12:45 PM","15","0.0000","0.4950","-0.4950"
"06852723","3/27/2023","1:00 PM","15","0.0000","0.5400","-0.5400"
"06852723","3/27/2023","1:15 PM","15","0.0000","0.5250","-0.5250"
"06852723","3/27/2023","1:30 PM","15","0.0000","0.5200","-0.5200"
"06852723","3/27/2023","1:45 PM","15","0.0000","0.5400","-0.5400"
"06852723","3/27/2023","2:00 PM","15","0.0000","0.4600","-0.4600"
"06852723","3/27/2023","2:15 PM","15","0.0000","0.5250","-0.5250"
"06852723","3/27/2023","2:30 PM","15","0.0000","0.5250","-0.5250"
"06852723","3/27/2023","2:45 PM","15","0.0000","0.5300","-0.5300"
"06852723","3/27/2023","3:00 PM","15","0.0000","0.5250","-0.5250"
"06852723","3/27/2023","3:15 PM","15","0.0000","0.5300","-0.5300"
"06852723","3/27/2023","3:30 PM","15","0.0000","0.5300","-0.5300"
"06852723","3/27/2023","3:45 PM","15","0.0000","0.5200","-0.5200"
"06852723","3/27/2023","4:00 PM","15","0.0000","0.4950","-0.4950"
"06852723","3/27/2023","4:15 PM","15","0.0000","0.4850","-0.4850"
"06852723","3/27/2023","4:30 PM","15","0.0000","0.4500","-0.4500"
"06852723","3/27/2023","4:45 PM","15","0.0000","0.4150","-0.4150"
"06852723","3/27/2023","5:00 PM","15","0.0000","0.2950","-0.2950"
"06852723","3/27/2023","5:15 PM","15","0.0000","0.2600","-0.2600"
"06852723","3/27/2023","5:30 PM","15","0.0050","0.2350","-0.2300"
"06852723","3/27/2023","5:45 PM","15","0.0000","0.2250","-0.2250"
"06852723","3/27/2023","6:00 PM","15","0.0000","0.1650","-0.1650"
"06852723","3/27/2023","6:15 PM","15","0.0000","0.1000","-0.1000"
"06852723","3/27/2023","6:30 PM","15","0.0150","0.0400","-0.0250"
"06852723","3/27/2023","6:45 PM","15","0.0450","0.0000","0.0450"
"06852723","3/27/2023","7:00 PM","15","0.0900","0.0000","0.0900"
"06852723","3/27/2023","7:15 PM","15","0.1000","0.0000","0.1000"
"06852723","3/27/2023","7:30 PM","15","0.0950","0.0000","0.0950"
"06852723","3/27/2023","7:45 PM","15","0.1000","0.0000","0.1000"
"06852723","3/27/2023","8:00 PM","15","0.1350","0.0000","0.1350"
"06852723","3/27/2023","8:15 PM","15","0.1150","0.0000","0.1150"
"06852723","3/27/2023","8:30 PM","15","0.0850","0.0000","0.0850"
"06852723","3/27/2023","8:45 PM","15","0.1050","0.0000","0.1050"
"06852723","3/27/2023","9:00 PM","15","0.0750","0.0000","0.0750"
"06852723","3/27/2023","9:15 PM","15","0.0950","0.0000","0.0950"
"06852723","3/27/2023","9:30 PM","15","0.0950","0.0000","0.0950"
"06852723","3/27/2023","9:45 PM","15","0.0850","0.0000","0.0850"
"06852723","3/27/2023","10:00 PM","15","0.0750","0.0000","0.0750"
"06852723","3/27/2023","10:15 PM","15","0.0700","0.0000","0.0700"
"06852723","3/27/2023","10:30 PM","15","0.0500","0.0000","0.0500"
"06852723","3/27/2023","10:45 PM","15","0.0400","0.0000","0.0400"
"06852723","3/27/2023","11:00 PM","15","0.0400","0.0000","0.0400"
"06852723","3/27/2023","11:15 PM","15","0.0350","0.0000","0.0350"
"06852723","3/27/2023","11:30 PM","15","0.0350","0.0000","0.0350"
"06852723","3/27/2023","11:45 PM","15","0.0450","0.0000","0.0450"
"06852723","3/28/2023","12:00 AM","15","0.0550","0.0000","0.0550"
"06852723","3/28/2023","12:15 AM","15","0.0550","0.0000","0.0550"
"06852723","3/28/2023","12:30 AM","15","0.0550","0.0000","0.0550"
"06852723","3/28/2023","12:45 AM","15","0.0450","0.0000","0.0450"
"06852723","3/28/2023","1:00 AM","15","0.0350","0.0000","0.0350"
"06852723","3/28/2023","1:15 AM","15","0.0350","0.0000","0.0350"
"06852723","3/28/2023","1:30 AM","15","0.0400","0.0000","0.0400"
"06852723","3/28/2023","1:45 AM","15","0.0350","0.0000","0.0350"
"06852723","3/28/2023","2:00 AM","15","0.0400","0.0000","0.0400"
"06852723","3/28/2023","2:15 AM","15","0.0550","0.0000","0.0550"
"06852723","3/28/2023","2:30 AM","15","0.0550","0.0000","0.0550"
"06852723","3/28/2023","2:45 AM","15","0.0550","0.0000","0.0550"
"06852723","3/28/2023","3:00 AM","15","0.0550","0.0000","0.0550"
"06852723","3/28/2023","3:15 AM","15","0.0350","0.0000","0.0350"
"06852723","3/28/2023","3:30 AM","15","0.0400","0.0000","0.0400"
"06852723","3/28/2023","3:45 AM","15","0.0350","0.0000","0.0350"
